Absolute Magnitude,Est Dia in KM(max),Relative Velocity km per sec,Miss Dist.(lunar),Orbit Uncertainity,Minimum Orbit Intersection,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Perihelion Distance,Mean Anomaly,Hazardous
20.4,0.494356193,11.66650637,142.7957916,1,0.0379013,0.190561164,1.166841454,21.09939805,196.7630114,0.944486789,205.3834595,TRUE
21.2,0.342010925,9.772334952,140.2449036,2,0.0558885,0.188407739,0.96413862,19.87053311,57.32432319,0.782487442,32.4136765,FALSE
22.9,0.156329154,21.96604402,162.6629333,5,0.0352876,0.376759314,1.325151915,4.747354328,147.5379904,0.825888589,41.9569927,FALSE
20.6,0.450858206,17.82239398,24.39293861,0,0.0108978,0.555291982,1.592525299,2.173194894,351.9605678,0.70820877,207.9897313,TRUE
21.8,0.259441818,9.108857681,116.964447,1,0.104736,0.377535298,1.001342943,7.104126563,179.5057828,0.623300636,5.854064811,FALSE
18.8,1.032856481,11.77424794,146.7656555,1,0.0160302,0.286890658,0.82632269,1.327445309,92.06991506,0.589258429,212.2843195,TRUE
24.3,0.082042707,11.19234352,83.4438324,7,0.00336216,0.168225209,1.006682573,4.625123201,193.5434227,0.837333187,170.9055417,FALSE
25,0.059434687,6.296119131,19.64583206,5,0.0511377,0.146370382,0.939095597,10.38561366,18.53274267,0.801639815,48.02060936,FALSE
19,0.941976306,17.80588113,24.80281639,0,0.0559407,0.483871293,1.104669193,24.08299123,38.554591,0.570151483,198.2044241,FALSE
20.6,0.450858206,23.76774875,69.55780029,3,0.0281473,0.620525213,0.860740016,4.559941011,293.9197687,0.326629134,208.8110789,TRUE
18.7,1.081533507,4.952970789,180.5703888,0,0.256947,0.339208342,1.922512678,10.93407494,80.84398937,1.27038034,341.119355,FALSE
21.4,0.311917671,14.43852096,145.2971954,1,0.0298549,0.441952598,1.171281902,19.53741602,9.050147492,0.653630822,274.7506398,TRUE
23.3,0.130028927,8.780697047,94.70418549,5,0.018281,0.310489221,1.065854302,5.753759695,196.4877402,0.73491803,110.1686537,FALSE
18.9,0.986370281,14.8303269,75.16535187,0,0.113543,0.346291235,0.937580427,12.7783371,259.9517695,0.612904543,252.1101482,FALSE
20.6,0.450858206,12.42774975,54.38855362,0,0.0594885,0.352624711,1.185952527,18.38440914,38.1026324,0.76775636,119.9775719,FALSE
26.3,0.03266179,18.00810222,137.0873413,7,0.00155558,0.375131437,0.768504442,10.61402198,189.4290074,0.480214266,96.17078023,FALSE
28.7,0.010815335,10.89735211,58.04970551,6,0.00486768,0.326351758,1.392104325,2.468369943,132.6540359,0.937788632,325.9945887,FALSE
20.8,0.411187571,11.91230567,68.48021698,0,0.000135863,0.200847466,1.076207967,7.191869414,250.690912,0.860054324,316.193455,TRUE
20.8,0.411187571,16.17399574,79.80645752,0,0.0505078,0.300926918,1.01026001,13.05216301,252.3100537,0.706245579,261.3521356,FALSE
20,0.594346868,13.81495661,85.93300629,0,0.12323,0.359676964,1.38642474,14.81004941,303.0626208,0.887759699,221.3003814,FALSE
18.3,1.30028927,21.94504777,74.45986938,0,0.031732,0.702387309,2.672459522,5.852198107,13.86004843,0.795357869,314.1078958,TRUE
28.2,0.0136157,1.696036734,33.4557991,4,0.00510293,0.027140619,1.023172313,1.475543069,46.16888948,0.995402784,230.6902292,FALSE
20.1,0.567596853,28.30126915,169.8460693,3,0.111019,0.522458019,1.188907373,18.70850096,320.7671557,0.567753182,103.1968051,FALSE
20,0.594346868,13.81495655,85.93300629,0,0.12367,0.359596943,1.386401899,14.80908446,303.0546491,0.887856014,342.0445912,FALSE
24.1,0.089958039,11.00604019,131.6586456,0,0.012946,0.012961256,0.992546269,10.74760092,106.3717238,0.979681623,188.4820622,FALSE
22.5,0.187948982,15.76937557,189.1324463,5,0.204261,0.357775186,0.89106827,25.20689174,330.6819996,0.572266154,52.94473125,FALSE
20,0.594346868,6.512148568,184.7444916,0,0.168807,0.144095765,1.27828538,7.725425258,183.2874517,1.09408987,66.05807476,FALSE
20.4,0.494356193,10.20313158,33.30804825,0,0.0538301,0.483442943,0.779253774,6.059105249,114.4535882,0.402529036,206.5407562,FALSE
25.6,0.045085821,4.80017647,23.2876358,6,0.00457185,0.154009184,1.104707617,4.635883856,42.44095251,0.934572499,3.964133127,FALSE
21.51,0.296510433,13.8133903,108.8104553,5,0.225123,0.491571706,2.308173283,19.8010312,258.7854966,1.173540603,10.72428223,FALSE
20.4,0.494356193,10.20313012,33.30804825,0,0.0539712,0.483344487,0.779344351,6.057246558,114.4423845,0.402652556,59.59793608,FALSE
20.3,0.517654482,11.28687705,88.15921021,2,0.0378872,0.464653393,1.467682106,2.341078942,271.8296282,0.785718636,326.2391644,TRUE
20.8,0.411187571,28.95600839,135.5213318,6,0.241892,0.640682396,1.544617128,40.79933074,283.0687872,0.555008126,354.2332058,FALSE
20.6,0.450858206,8.651590667,71.70479584,4,0.0798524,0.369062788,1.280779241,5.842845803,341.8961523,0.808091284,193.5857368,FALSE
18.7,1.081533507,14.28368254,74.90804291,0,0.086402,0.627974395,2.101369835,10.87121351,206.7292815,0.781763383,323.2554578,FALSE
18.5,1.185877909,18.8508513,85.86811829,0,0.134651,0.274232155,0.913633576,36.28414633,109.0770213,0.663085871,298.0283623,FALSE
21.2,0.342010925,16.33617524,97.8917923,0,0.109607,0.122430007,1.157034097,28.94828138,118.5841152,1.015378405,113.3827336,FALSE
20.5,0.472106499,7.989587028,131.3754578,2,0.115461,0.35118868,1.483602347,15.65470982,79.7551275,0.962577997,204.4040509,FALSE
27.2,0.021579431,8.15649753,188.9314575,5,0.00656022,0.25406047,1.209548851,2.955318531,75.96084465,0.902250302,72.51110905,FALSE
21,0.375007522,16.33618898,97.89176941,0,0.112305,0.12243869,1.156999425,28.94759777,118.5788098,1.015337932,70.16831954,FALSE
18.8,1.032856481,38.40376815,193.2383881,0,0.042963,0.765481083,2.220812323,13.04192864,166.0005786,0.5208225,127.2755754,TRUE
21,0.375007522,10.87652213,87.08899689,0,0.144527,0.337956573,1.091741633,11.89032448,148.3829073,0.722780372,140.2867688,FALSE
21.1,0.358129403,25.77439426,18.08388519,5,0.0417191,0.819251879,2.651712703,15.02022441,126.7788723,0.479292087,310.9769221,TRUE
20.5,0.472106499,10.41282738,35.14537048,5,0.0682463,0.560513438,2.424339753,14.3357716,322.2075038,1.065464744,202.0759396,FALSE
26.9,0.024776501,9.994683899,72.40226746,7,0.0336951,0.165903217,1.002189262,2.07974763,227.0039918,0.835922839,264.4382556,FALSE
20,0.594346868,6.762149439,179.687912,0,0.0620336,0.280890441,1.421120772,10.27271325,6.009984845,1.021941532,227.5825279,FALSE
26.8,0.025944182,20.45613575,138.0884247,3,0.000354709,0.374996242,1.312557753,4.575085365,344.9891163,0.820353528,321.3795834,FALSE
21.2,0.342010925,22.45388967,134.8617859,1,0.0565464,0.496380198,0.789263254,10.63367303,289.7666111,0.397488603,274.1472955,FALSE
21.7,0.271668934,4.420739317,100.172493,0,0.0322578,0.269988094,1.19302195,7.177009883,154.7470266,0.870920227,336.3445347,TRUE
25.579,0.045523954,7.928890614,55.41403198,6,0.0580781,0.158418997,0.971462827,11.68968552,181.0195208,0.81756466,290.2347895,FALSE
23.8,0.103285648,6.289760801,61.77407837,6,0.0937947,0.186324896,1.352378829,10.27046201,343.788751,1.100396984,124.2085236,FALSE
20.7,0.430566244,18.89432695,123.1391144,1,0.0787175,0.681326089,0.817490615,21.74123304,37.55604628,0.260512932,225.3612921,FALSE
18,1.492931834,7.265246092,72.88047028,0,0.162198,0.470123891,2.199012623,9.460567694,173.7526889,1.165204253,95.34234234,FALSE
24.7,0.068240151,8.115731138,32.01453018,3,0.0285671,0.203051046,1.042607694,4.222235016,146.2448747,0.830905112,192.9503264,FALSE
23.8,0.103285648,24.52374455,184.955719,6,0.00972154,0.341249037,1.179422105,5.85930423,341.9028085,0.776945447,189.983585,FALSE
18,1.492931834,7.265250342,72.88043976,0,0.161443,0.470046141,2.198995094,9.460561131,173.7526589,1.165365936,155.8138827,FALSE
20.3,0.517654482,14.23538375,155.6401978,0,0.10431,0.415609943,1.044158574,12.61015126,64.76404949,0.610195889,219.8224039,FALSE
18.7,1.081533507,10.657203,142.8909302,0,0.244072,0.595421908,3.020927489,16.58773327,157.1771657,1.222201078,337.2549513,FALSE
25,0.059434687,11.41550538,83.91690826,7,0.0607399,0.202368058,0.931137297,21.93629045,0.939530143,0.742704851,331.8622581,FALSE
23,0.149293183,5.493440713,24.8261528,5,0.00595383,0.234081632,1.194534304,3.718684574,59.05328027,0.914915765,57.17361845,FALSE
22.2,0.215794305,0.873948344,191.3188019,0,0.236234,0.402195519,2.084463173,3.589637171,288.3602268,1.246101425,6.73955577,FALSE
20.2,0.542050786,24.78308388,150.5560303,4,0.150177,0.566999523,1.865851037,11.92332146,125.5828605,0.807914389,87.43192531,FALSE
22.6,0.179489885,13.74252349,141.0335388,2,0.0658399,0.384462679,1.040634487,7.55207646,134.0853234,0.640549365,259.6460621,FALSE
26.2,0.034201093,8.101973199,62.68466949,4,0.0163424,0.122825956,0.969343708,9.504144317,237.118661,0.850283141,260.361513,FALSE
21.5,0.297879063,3.796655783,151.8276367,4,0.239855,0.138091653,1.439956495,7.804912591,90.27375538,1.241110523,89.56849856,FALSE
24.9,0.062235757,10.42214982,90.30116272,6,0.0420615,0.11544361,0.96484899,4.606094916,112.2691544,0.853463339,110.5501194,FALSE
20.2,0.542050786,14.11779808,115.3171005,6,0.184462,0.526239973,2.496344752,22.14157143,196.7702969,1.182668357,105.6226762,FALSE
25.6,0.045085821,10.65758757,96.65000153,6,0.050429,0.296956867,1.391801347,8.5443056,301.2058807,0.97849638,239.8864081,FALSE
27.1,0.022596438,8.074475349,87.8411026,5,0.0109807,0.142641786,0.90903772,9.584061344,222.5889717,0.779370956,51.96448672,FALSE
19.4,0.783501764,5.970251637,58.54090118,0,0.014081,0.264792381,0.915084891,1.299779774,178.2269959,0.672777383,147.2845374,TRUE
20.8,0.411187571,28.43142689,161.6278534,6,0.0223565,0.575141898,1.029762032,32.96837721,252.7712718,0.437502742,315.394784,TRUE
17.5,1.879489824,24.52990141,124.5320358,2,0.318245,0.592562437,2.688137643,41.08370494,37.88716226,1.095248251,278.2402438,FALSE
27.6,0.017948989,15.22961114,22.69023514,5,0.00262576,0.681140267,2.789499927,4.552909818,217.8391865,0.889459202,161.5285687,FALSE
23.3,0.130028927,16.71907126,98.5355835,6,0.0485347,0.330027217,0.829885501,4.977297293,143.8828766,0.556000699,305.3478473,FALSE
21.8,0.259441818,4.386855641,122.4521103,0,0.275615,0.432484857,2.235448418,7.669155323,9.640257032,1.268650829,89.59099266,FALSE
24.771,0.066045005,14.09411199,72.9524231,6,0.00110762,0.289846686,1.201587167,9.531888215,51.05078793,0.853311108,42.92242788,FALSE
18.1,1.425738833,21.65529733,160.6850128,0,0.0345132,0.336776029,0.781300246,3.794750521,188.8616901,0.518177051,230.4371855,TRUE
20,0.594346868,25.58073894,153.3448029,1,0.0113181,0.364724087,1.145920073,22.85879765,62.71807743,0.727975421,299.0540201,TRUE
22.8,0.163696721,7.13772866,95.2318573,3,0.113978,0.224237815,0.958617596,9.498665893,159.7975135,0.743659281,105.4934015,FALSE
21.2,0.342010925,12.09930917,94.40254211,2,0.150454,0.175757625,1.035272333,22.73246377,214.2574779,0.853315326,126.3110996,FALSE
25.9,0.039268108,12.91011468,40.70012283,6,0.00794797,0.324899691,1.034555127,4.181620161,44.14761718,0.698428486,212.7041189,FALSE
18.3,1.30028927,11.24163261,173.1121674,1,0.013395,0.468567733,0.989526706,9.91682854,152.4478065,0.525866421,276.5319456,TRUE
21,0.375007522,4.778850099,124.5278625,0,0.038564,0.279635655,1.284726356,4.018333579,56.55064069,0.92547106,32.57270984,TRUE
21.2,0.342010925,13.2562339,95.16176605,0,0.0282257,0.410362879,0.759626823,21.46264608,85.62662818,0.447904173,291.7215119,TRUE
22.7,0.171411509,18.39653068,124.7647095,7,0.0108586,0.422594519,0.708164407,17.02388907,41.66169658,0.40889801,197.474117,FALSE
28.2,0.0136157,3.900040382,36.74792099,4,0.00510293,0.027140619,1.023172313,1.475543069,46.16888948,0.995402784,230.6902292,FALSE
20.1,0.567596853,6.275831773,55.3833847,0,0.108953,0.549239832,2.408200062,5.841503076,227.4017921,1.085520666,193.5032686,FALSE
27.5,0.018794898,9.021500345,154.8460388,6,0.00196446,0.258735252,1.041760804,17.83523237,290.1799253,0.772220559,91.51517739,FALSE
26.2,0.034201093,16.6243619,148.2048492,3,0.00516848,0.163858991,0.974037058,2.320776166,278.588775,0.814432329,192.3818864,FALSE
21,0.375007522,10.85225532,112.7130432,2,0.0679351,0.275789806,0.93886505,19.74382384,58.63805154,0.67993564,75.43067961,FALSE
20.5,0.472106499,19.99177998,98.72369385,0,0.0129026,0.482576336,1.569400633,2.081420509,226.6450614,0.812045026,217.5881607,TRUE
22.1,0.225964377,11.73929409,126.5919037,1,0.0113586,0.556733701,1.006605852,0.848196059,127.062218,0.44619445,268.3465264,TRUE
21.4,0.311917671,15.94108041,162.9727478,1,0.114266,0.160676417,1.262109556,17.40842963,269.5907587,1.059318314,231.3269249,FALSE
21,0.375007522,10.21962797,36.22303772,1,0.038891,0.443505933,1.655481882,5.01261297,146.1467036,0.921265845,276.6528336,TRUE
26.6,0.02844723,3.020951207,29.16396523,7,0.0376738,0.099916927,1.121779464,2.42711889,298.0422246,1.009694708,171.8091178,FALSE
23.4,0.124176661,7.717078967,23.80989838,1,0.0278239,0.301181906,0.838919366,8.4663752,266.708222,0.586252032,111.2459985,FALSE
22.3,0.206081961,18.43969686,174.8485565,1,0.14639,0.374125343,0.887616302,19.80932507,37.51951363,0.555536549,290.9223016,FALSE
18,1.492931834,15.97869858,119.0271683,1,0.130923,0.576100293,1.605903891,8.687526233,252.1747602,0.680742189,60.85407119,FALSE
19.4,0.783501764,23.36561961,179.9816284,0,0.0820877,0.392935537,0.906588341,17.6084165,11.23223678,0.550357564,286.5695303,FALSE
21.2,0.342010925,9.253415572,188.9992065,0,0.0192598,0.210997495,1.154886202,15.78898263,137.6927439,0.911208106,215.1472531,TRUE
26.1,0.03581294,16.351481,159.8691101,6,0.029105,0.229795318,0.877981798,15.57264136,166.6009518,0.676225692,166.4127259,FALSE
24.7,0.068240151,5.676601945,66.95494843,2,0.0382611,0.164453943,0.968587523,3.452676186,100.0634817,0.809299486,276.2959075,FALSE
14.5,7.482383761,11.56792646,167.9282684,0,0.0733391,0.483809928,0.787099567,5.412671029,102.195356,0.406292983,162.8011434,FALSE
19.3,0.820427065,7.860510876,140.8184204,0,0.0862996,0.165720325,1.251825566,15.24749828,138.2910363,1.044372626,206.3662704,FALSE
19.1,0.899580388,15.03828692,39.05623627,1,0.0491135,0.385497433,1.374216528,17.34562581,281.7348155,0.844459584,314.8943081,TRUE
20.1,0.567596853,18.19291614,106.5599136,4,0.239042,0.45268507,1.219618551,17.75183302,56.90428304,0.667515442,148.3480095,FALSE
19.1,0.899580388,15.03822404,39.05529785,1,0.0491136,0.385497383,1.374216559,17.34563185,281.7347966,0.844459673,314.894246,TRUE
19.4,0.783501764,14.20399021,85.19021606,0,0.207609,0.42913091,1.310730876,13.82953742,186.8466073,0.748255742,236.9150798,FALSE
18.6,1.132504611,26.47260094,99.43470764,0,0.0801492,0.659376958,1.869930526,8.19039453,254.5060256,0.636941424,37.93675223,FALSE
20.5,0.472106499,18.64050281,41.78149033,1,0.104459,0.368012435,0.913231288,31.69247566,116.9429967,0.577150818,126.9298278,FALSE
19.313,0.81553007,10.99366563,181.6518097,5,0.377881,0.340619943,1.823646607,20.29744738,73.42763812,1.202476204,126.2855815,FALSE
19.3,0.820427065,15.1853763,149.1306152,0,0.133154,0.372780395,1.342834639,19.82107329,64.00500602,0.842252212,154.452801,FALSE
25.5,0.04721065,11.78366506,106.0999069,7,0.0289102,0.246289927,0.872362732,12.5019621,33.60297862,0.657508578,188.4199879,FALSE
19.3,0.820427065,15.18539084,149.1307373,0,0.132537,0.3728373,1.342777366,19.82219512,64.00374941,0.842139879,47.81695484,FALSE
18.9,0.986370281,12.05782334,142.8479309,0,0.113543,0.346291235,0.937580427,12.7783371,259.9517695,0.612904543,252.1101482,FALSE
19.1,0.899580388,20.63874943,87.29997253,1,0.218242,0.660495107,1.336057911,13.69855222,39.30068364,0.453598198,143.0841558,FALSE
23.6,0.113250461,23.79202522,173.7943115,6,0.00066345,0.498454807,1.815305008,1.048018274,85.22005147,0.910457501,95.17589984,FALSE
23.9,0.098637028,16.67620823,105.3861694,6,0.000348636,0.251732515,0.841615916,16.98444649,323.3705469,0.629753825,21.85245296,FALSE
18,1.492931834,16.43579031,84.41138458,0,0.0132207,0.192184672,1.034906114,21.46918686,322.7806339,0.836013022,245.1890956,TRUE
22.6,0.179489885,20.27753834,93.45542145,2,0.0190291,0.466784469,0.817020082,3.84618119,345.1729765,0.435647797,17.78150156,TRUE
18.3,1.30028927,17.17179463,165.8096008,1,0.013395,0.468567733,0.989526706,9.91682854,152.4478065,0.525866421,276.5319456,TRUE
23.8,0.103285648,11.91701936,34.41002655,0,0.052677,0.386458786,0.762974434,20.83376792,352.9223652,0.468116261,203.6522586,FALSE
24.6,0.07145621,11.96274457,136.2122498,3,0.0229498,0.290549403,0.934133381,9.817652546,47.27364766,0.662721485,258.2706395,FALSE
25.1,0.056759685,14.37424872,111.303772,7,0.0625089,0.180107922,0.942651403,7.149034416,142.5955769,0.772872418,52.9865194,FALSE
27,0.023661375,8.965194399,62.35868454,6,0.00868037,0.388660153,0.92907504,10.32123162,164.2426711,0.567980593,48.36191612,FALSE
22.6,0.179489885,21.90200057,176.3748932,5,0.00311644,0.594994462,2.437341095,6.816909154,67.30087796,0.987136642,128.4766223,FALSE
27.6,0.017948989,3.047583825,57.58967972,2,0.00413039,0.034657906,1.046201107,1.958140192,349.6108221,1.009941967,319.0038833,FALSE
23.8,0.103285648,11.9169874,34.40989685,0,0.0515902,0.386445067,0.762953501,20.83340837,352.9209235,0.468113884,203.0327732,FALSE
21,0.375007522,19.96054179,147.1282349,3,0.219446,0.272820203,1.033895064,27.78314128,132.513096,0.751827603,198.078471,FALSE
23.9,0.098637028,12.61995042,149.2707062,5,0.0374399,0.335366504,0.882849196,6.50902001,249.5755156,0.586771148,265.207677,FALSE
25.793,0.041251522,14.24888835,72.35393524,6,0.0227205,0.282155523,0.937348923,9.543367993,176.9654351,0.672870747,282.6839199,FALSE
16,3.750075218,15.05455271,125.6528473,0,0.194106,0.679501983,1.834984167,11.85163015,108.1076151,0.588108788,93.19161451,FALSE
18.1,1.425738833,16.12542068,96.74037933,0,0.0708098,0.703180131,0.738760445,12.60267205,180.5365747,0.219278779,302.6291816,FALSE
22.9,0.156329154,3.79026054,60.23690796,3,0.00537336,0.17529289,0.951103227,1.019412356,337.8257862,0.784381593,349.8694138,FALSE
23.6,0.113250461,5.536157836,112.8108902,4,0.050746,0.165585745,1.12195551,7.647697785,135.9880412,0.936175672,199.9451102,FALSE
21.1,0.358129403,14.20188424,34.42472458,5,0.0479888,0.624350197,2.435483096,10.03823223,22.87795279,0.914888746,128.5581432,TRUE
28.609,0.011278205,6.448936239,52.92818451,6,0.00593377,0.133280961,1.126907178,2.325253629,165.3310761,0.976711907,177.8870093,FALSE
21.3,0.326617897,14.2245578,116.8334045,1,0.0133879,0.093838753,1.103616721,22.50375359,12.85604695,1.000054705,264.0760709,TRUE
19.313,0.81553007,7.415834627,177.4438477,5,0.377881,0.340619943,1.823646607,20.29744738,73.42763812,1.202476204,126.2855815,FALSE
21.8,0.259441818,9.129167377,118.0075989,1,0.104736,0.377535298,1.001342943,7.104126563,179.5057828,0.623300636,5.854064811,FALSE
18.7,1.081533507,32.32951374,58.07512283,0,0.018997,0.823992831,1.913510122,1.585118847,62.02461378,0.3367915,265.943295,TRUE
27.8,0.016369672,16.11547987,116.3302536,7,0.00143376,0.25604158,1.079824459,3.378245231,197.0749698,0.803344499,123.7384488,FALSE
29.3,0.008204271,10.9979727,95.51115417,5,0.000623923,0.118308004,1.066461417,0.930028978,48.88911218,0.940290496,311.4199151,FALSE
20.3,0.517654482,11.67816972,194.0084229,0,0.10431,0.415609943,1.044158574,12.61015126,64.76404949,0.610195889,219.8224039,FALSE
20.9,0.392681082,4.171787308,169.0655518,2,0.135246,0.159285883,1.328660821,12.83435516,305.1040546,1.11702391,190.7248105,FALSE
24.6,0.07145621,12.55314541,108.3583755,6,0.00263218,0.241598506,1.284760415,8.264819892,312.3425484,0.974364219,312.8847349,FALSE
23.174,0.137797069,10.1287176,69.40098572,6,0.0952113,0.223124505,1.406027092,18.49508983,207.6823375,1.092307993,69.81731119,FALSE
25.7,0.043056624,11.95780796,83.05594635,5,0.0130673,0.105840035,0.934380382,16.10752297,32.59949558,0.83548553,77.97672227,FALSE
16.9,2.477650126,18.525808,60.49290466,0,0.000589605,0.483886027,1.442740828,4.098502714,213.755711,0.7446187,233.0720937,TRUE
